Path,CodeSmells
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Count.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Count.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CountExpression.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaBuilderImpl.java,10
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaExpression.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaExpressionBuilder.java,13
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaExpressionVisitor.java,3
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/CriteriaQueryImpl.java,40
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentDate.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentDate.java,3
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/CurrentTemporal.java,9
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/CurrentTemporal.java,5
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/CurrentTimeExpression.java,4
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/DataCacheInstrument.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/jmx/DataCacheJMXInstrument.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/instrumentation/jmx/DataCacheJMXInstrumentMBean.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,13
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheMode.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,14
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DataCacheRetrieveMode.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,20
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DataCacheStoreMode.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,8
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DataSourceLogs.java,3
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/DatastoreFunction.java,1
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataStoreId.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DataStoreIdColumn.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/DateId.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/DateTimeExtractField.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/DateTimeExtractPart.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java,41
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DBCPDriverDataSource.java,14
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,203
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java,14
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifier.java,14
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifierRule.java,1
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifierUtil.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DBIdentifierUtilImpl.java,7
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DecoratingDataSource.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DefaultCacheDistributionPolicy.java,3
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/identifier/DefaultIdentifierConfiguration.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/DefaultMapEntry.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedArrayListProxy.java,12
openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedCollectionChangeTrackerImpl.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedHashSetProxy.java,11
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedLinkedHashSetProxy.java,11
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedLinkedListProxy.java,12
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedPriorityQueueProxy.java,11
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedProxy.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedTreeSetProxy.java,11
openjpa-kernel/src/main/java/org/apache/openjpa/util/proxy/DelayedVectorProxy.java,12
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBroker.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingBrokerFactory.java,3
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingCallableStatement.java,8
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingConnection.java,2
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDatabaseMetaData.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,5
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingDataSource.java,4
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingExtent.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingFetchConfiguration.java,5
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/DelegatingJDBCFetchConfiguration.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DelegatingJoinable.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/meta/DelegatingMetaDataFactory.java,1
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingPreparedStatement.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingQuery.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingResultList.java,5
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingResultSet.java,17
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingSeq.java,3
openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/DelegatingStatement.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DelegatingStoreManager.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Dependent.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,7
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java,4
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachedState.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateAttachStrategy.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedStateManager.java,16
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachedValueStateManager.java,5
openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManager.java,26
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachManagerLite.java,4
openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DetachState.java,3
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DetachStateType.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Discriminator.java,11
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorMappingInfo.java,1
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/DiscriminatorStrategy.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/DiscriminatorStrategy.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Distinct.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Distinct.java,3
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DistinctExpression.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DistinctResultList.java,3
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBroker.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerFactory.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,9
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedConfiguration.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedConnection.java,7
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedDataSource.java,1
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCBrokerFactory.java,2
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfiguration.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java,26
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCStoreManager.java,9
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,33
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedQueryImpl.java,2
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java,2
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedSQLStoreQuery.java,4
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStatement.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedStoreManager.java,0
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,6
openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedTemplate.java,9
openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributionPolicy.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Divide.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DividedByExpression.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java,6
openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/DomainCommand.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/DomainObject.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/DoubleId.java,2
openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/DoubleValue.java,1
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/DualHashBidiMap.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/DualTreeBidiMap.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicPersistenceCapable.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,15
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,18
openjpa-kernel/src/main/java/org/apache/openjpa/event/DynamicTCPRemoteCommitProvider.java,4
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EagerFetchMode.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/EagerFetchModes.java,1
openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECleanState.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ECopyState.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDeletedState.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Edge.java,8
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/EDirtyState.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementClassCriteria.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumn.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementColumns.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementDependent.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementEmbeddedMapping.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ElementEmbedValueHandler.java,10
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementForeignKey.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementIndex.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumn.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementJoinColumns.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementNonpolymorphic.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ElementStrategy.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ElementType.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ElseExpression.java,5
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/Embeddable.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java,1
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/EmbeddedMapping.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,19
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java,8
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java,1
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EmptyExpression.java,2
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EmptyIterator.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EmptyMapIterator.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EmptyOrderedIterator.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EmptyOrderedMapIterator.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/encryption/EncryptionProvider.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EndsWithExpression.java,7
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EndsWithExpression.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/asm/EnhancementClassLoader.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/util/asm/EnhancementProject.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ENonTransState.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityExistsException.java,9
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryImpl.java,9
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerFactoryValue.java,1
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,23
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityNotFoundException.java,9
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/EntryExpression.java,1
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/EntrySetToMapIteratorAdapter.java,2
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EnumValueHandler.java,6
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualExpression.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/EqualExpression.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/EqualExpression.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/EqualTypeExpression.java,4
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java,0
openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/ExceptionFormatter.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/ExceptionInfo.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/Exceptions.java,10
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ExistsExpression.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exp.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exp.java,3
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpContext.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Exponential.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Exponential.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Expression.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/Expression.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionFactory.java,5
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/ExpressionImpl.java,1
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/ExpressionImpl.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionParser.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/Expressions.java,30
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExpressionStoreQuery.java,31
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExpressionVisitor.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExpState.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Extension.java,8
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Extension.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/meta/Extensions.java,12
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Extent.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Extent.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/ExtentImpl.java,18
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExtentImpl.java,3
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Externalizer.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ExternalValues.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExtractDateTimeField.java,5
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExtractDateTimeField.java,6
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/ExtractDateTimePart.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/ExtractDateTimePart.java,8
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Factory.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchAttribute.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfiguration.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FetchConfigurationImpl.java,17
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchDirection.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/meta/FetchGroup.java,9
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroup.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchGroups.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/FetchJoinObject.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/FetchMode.java,2
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/conf/FetchModeValue.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/FetchPath.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/FetchPathImpl.java,4
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlan.java,4
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/FetchPlanImpl.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMapping.java,40
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldMappingInfo.java,13
openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,123
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/FieldStrategy.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java,12
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java,42
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,8
openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/FileValue.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FillStrategy.java,5
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/collections/FilterIterator.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/FilterListener.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,32
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValue.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/FilterValueImpl.java,4
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinalizingBrokerImpl.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FindCallbacks.java,0
openjpa-jest/src/main/java/org/apache/openjpa/persistence/jest/FindCommand.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderCache.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderCacheImpl.java,11
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/FinderQuery.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/FinderQueryImpl.java,11
openjpa-slice/src/main/java/org/apache/openjpa/slice/FinderTargetPolicy.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java,8
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/FloatId.java,2
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/Floor.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/Floor.java,4
openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java,0
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKey.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,50
openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/ForeignKeyAction.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java,21
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java,6
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/criteria/FromImpl.java,4
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java,1
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GeneralCase.java,6
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GeneralCaseExpression.java,5
openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneralException.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/util/GeneratedClasses.java,4
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/Generator.java,2
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/GeneratorImpl.java,4
openjpa-lib/src/main/java/org/apache/openjpa/lib/conf/GenericConfigurable.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/GenericResultObjectProvider.java,6
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetColumn.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetMapValue.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetMapValue.java,3
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/GetObjectId.java,3
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GetObjectId.java,2
openjpa-lib/src/main/java/org/apache/openjpa/lib/util/git/GitUtils.java,1
openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Graph.java,1
openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/GraphVisitor.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/GreaterEqualExpression.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanEqualExpression.java,0
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/GreaterThanExpression.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/query/GreaterThanExpression.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/H2Dictionary.java,33
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerCollectionTableFieldStrategy.java,7
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java,9
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerHandlerMapTableFieldStrategy.java,8
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerRelationMapTableFieldStrategy.java,10
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,5
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/HasContainsExpressionVisitor.java,1
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HerdDBDictionary.java,0
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/HintHandler.java,6
openjpa-persistence/src/main/java/org/apache/openjpa/persistence/HintValueConverter.java,2
openjpa-kernel/src/main/java/org/apache/openjpa/kernel/HollowState.java,0
openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,6
openjpa-kernel/src/main/java/org/apache/openjpa/util/Id.java,5
openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/Identifier.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierConfiguration.java,0
openjpa-lib/src/main/java/org/apache/openjpa/lib/identifier/IdentifierImpl.java,1
